ID,site,transect,subQuadrat,quadratID,time,TSF,TSFcont,TSFcont_unscaled,size,sizeNext,size_unscaled,stage,stageNext,surv,fl,fs,fps,nbFlow,abLarge,abLarge_unscaled,summerT,summerT_unscaled,fallR,fallR_unscaled,winterR,winterR_unscaled,fallwinterR,fallwinterR_unscaled,prevwinterT,prevwinterT_unscaled,prevfallR,prevfallR_unscaled,prevwinterR,prevwinterR_unscaled
RO1.7.16,Retin,1,7,1_7,2016,>10,-1.390700933,20,0.398684461,NA,5.257495372,SR,NA,0,NA,NA,NA,NA,2.398577913,7,0.140019036,26.1729349,0.396123056,231.0000034,-0.268859987,172.1000026,0.26486913,546.3000081,0.566799285,17.84229252,-0.261258835,122.4000018,-0.505496047,156.6000023
RO1.7.23,Retin,1,7,1_7,2016,>10,-1.390700933,20,0.145423281,4.510859507,4.49980967,SR,SR,1,NA,NA,NA,NA,2.398577913,7,0.140019036,26.1729349,0.396123056,231.0000034,-0.268859987,172.1000026,0.26486913,546.3000081,0.566799285,17.84229252,-0.261258835,122.4000018,-0.505496047,156.6000023
RO1.7.25,Retin,1,7,1_7,2016,>10,-1.390700933,20,0.324966663,NA,5.036952602,SR,NA,0,NA,NA,NA,NA,2.398577913,7,0.140019036,26.1729349,0.396123056,231.0000034,-0.268859987,172.1000026,0.26486913,546.3000081,0.566799285,17.84229252,-0.261258835,122.4000018,-0.505496047,156.6000023
RO1.7.36,Retin,1,7,1_7,2016,>10,-1.390700933,20,0.283419374,5.049856007,4.912654886,SR,SR,1,NA,NA,NA,NA,2.398577913,7,0.140019036,26.1729349,0.396123056,231.0000034,-0.268859987,172.1000026,0.26486913,546.3000081,0.566799285,17.84229252,-0.261258835,122.4000018,-0.505496047,156.6000023
RO1.7.37,Retin,1,7,1_7,2016,>10,-1.390700933,20,0.470474448,NA,5.472270674,SR,NA,0,NA,NA,NA,NA,2.398577913,7,0.140019036,26.1729349,0.396123056,231.0000034,-0.268859987,172.1000026,0.26486913,546.3000081,0.566799285,17.84229252,-0.261258835,122.4000018,-0.505496047,156.6000023
RO1.7.38,Retin,1,7,1_7,2016,>10,-1.390700933,20,0.268337587,NA,4.86753445,SR,NA,0,NA,NA,NA,NA,2.398577913,7,0.140019036,26.1729349,0.396123056,231.0000034,-0.268859987,172.1000026,0.26486913,546.3000081,0.566799285,17.84229252,-0.261258835,122.4000018,-0.505496047,156.6000023
RO1.7.45,Retin,1,7,1_7,2016,>10,-1.390700933,20,0.534213707,5.393627546,5.66296048,J,SR,1,NA,NA,NA,NA,2.398577913,7,0.140019036,26.1729349,0.396123056,231.0000034,-0.268859987,172.1000026,0.26486913,546.3000081,0.566799285,17.84229252,-0.261258835,122.4000018,-0.505496047,156.6000023
RO1.7.46,Retin,1,7,1_7,2016,>10,-1.390700933,20,-0.051048084,NA,3.912023005,J,NA,0,NA,NA,NA,NA,2.398577913,7,0.140019036,26.1729349,0.396123056,231.0000034,-0.268859987,172.1000026,0.26486913,546.3000081,0.566799285,17.84229252,-0.261258835,122.4000018,-0.505496047,156.6000023
RO1.7.47,Retin,1,7,1_7,2016,>10,-1.390700933,20,0.218521513,NA,4.718498871,J,NA,0,NA,NA,NA,NA,2.398577913,7,0.140019036,26.1729349,0.396123056,231.0000034,-0.268859987,172.1000026,0.26486913,546.3000081,0.566799285,17.84229252,-0.261258835,122.4000018,-0.505496047,156.6000023
RO1.7.52,Retin,1,7,1_7,2016,>10,-1.390700933,20,0.070836155,NA,4.276666119,SD,NA,0,0,NA,NA,NA,2.398577913,7,0.140019036,26.1729349,0.396123056,231.0000034,-0.268859987,172.1000026,0.26486913,546.3000081,0.566799285,17.84229252,-0.261258835,122.4000018,-0.505496047,156.6000023
RO1.7.53,Retin,1,7,1_7,2016,>10,-1.390700933,20,-0.341015569,5.480638923,3.044522438,SD,J,1,0,NA,NA,NA,2.398577913,7,0.140019036,26.1729349,0.396123056,231.0000034,-0.268859987,172.1000026,0.26486913,546.3000081,0.566799285,17.84229252,-0.261258835,122.4000018,-0.505496047,156.6000023
RO1.7.54,Retin,1,7,1_7,2016,>10,-1.390700933,20,-0.453483516,NA,2.708050201,SD,NA,0,0,NA,NA,NA,2.398577913,7,0.140019036,26.1729349,0.396123056,231.0000034,-0.268859987,172.1000026,0.26486913,546.3000081,0.566799285,17.84229252,-0.261258835,122.4000018,-0.505496047,156.6000023
RO1.7.55,Retin,1,7,1_7,2016,>10,-1.390700933,20,-0.296381866,NA,3.17805383,SD,NA,0,0,NA,NA,NA,2.398577913,7,0.140019036,26.1729349,0.396123056,231.0000034,-0.268859987,172.1000026,0.26486913,546.3000081,0.566799285,17.84229252,-0.261258835,122.4000018,-0.505496047,156.6000023
RO1.7.56,Retin,1,7,1_7,2016,>10,-1.390700933,20,-0.019190061,NA,4.007333185,SD,NA,0,0,NA,NA,NA,2.398577913,7,0.140019036,26.1729349,0.396123056,231.0000034,-0.268859987,172.1000026,0.26486913,546.3000081,0.566799285,17.84229252,-0.261258835,122.4000018,-0.505496047,156.6000023
RO1.7.57,Retin,1,7,1_7,2016,>10,-1.390700933,20,-0.341015569,NA,3.044522438,SD,NA,0,0,NA,NA,NA,2.398577913,7,0.140019036,26.1729349,0.396123056,231.0000034,-0.268859987,172.1000026,0.26486913,546.3000081,0.566799285,17.84229252,-0.261258835,122.4000018,-0.505496047,156.6000023
RO1.7.58,Retin,1,7,1_7,2016,>10,-1.390700933,20,-0.051048084,NA,3.912023005,SD,NA,0,0,NA,NA,NA,2.398577913,7,0.140019036,26.1729349,0.396123056,231.0000034,-0.268859987,172.1000026,0.26486913,546.3000081,0.566799285,17.84229252,-0.261258835,122.4000018,-0.505496047,156.6000023
RO1.7.59,Retin,1,7,1_7,2016,>10,-1.390700933,20,-0.296381866,4.882801923,3.17805383,SD,J,1,0,NA,NA,NA,2.398577913,7,0.140019036,26.1729349,0.396123056,231.0000034,-0.268859987,172.1000026,0.26486913,546.3000081,0.566799285,17.84229252,-0.261258835,122.4000018,-0.505496047,156.6000023
RO1.7.60,Retin,1,7,1_7,2016,>10,-1.390700933,20,-0.341015569,NA,3.044522438,SD,NA,0,0,NA,NA,NA,2.398577913,7,0.140019036,26.1729349,0.396123056,231.0000034,-0.268859987,172.1000026,0.26486913,546.3000081,0.566799285,17.84229252,-0.261258835,122.4000018,-0.505496047,156.6000023
RO1.7.61,Retin,1,7,1_7,2016,>10,-1.390700933,20,-0.12563521,NA,3.688879454,SD,NA,0,0,NA,NA,NA,2.398577913,7,0.140019036,26.1729349,0.396123056,231.0000034,-0.268859987,172.1000026,0.26486913,546.3000081,0.566799285,17.84229252,-0.261258835,122.4000018,-0.505496047,156.6000023
RO1.7.62,Retin,1,7,1_7,2016,>10,-1.390700933,20,-0.170268912,NA,3.555348061,SD,NA,0,0,NA,NA,NA,2.398577913,7,0.140019036,26.1729349,0.396123056,231.0000034,-0.268859987,172.1000026,0.26486913,546.3000081,0.566799285,17.84229252,-0.261258835,122.4000018,-0.505496047,156.6000023
RO1.7.63,Retin,1,7,1_7,2016,>10,-1.390700933,20,-0.22179474,NA,3.401197382,SD,NA,0,0,NA,NA,NA,2.398577913,7,0.140019036,26.1729349,0.396123056,231.0000034,-0.268859987,172.1000026,0.26486913,546.3000081,0.566799285,17.84229252,-0.261258835,122.4000018,-0.505496047,156.6000023
RO1.7.64,Retin,1,7,1_7,2016,>10,-1.390700933,20,-0.019190061,NA,4.007333185,SD,NA,0,0,NA,NA,NA,2.398577913,7,0.140019036,26.1729349,0.396123056,231.0000034,-0.268859987,172.1000026,0.26486913,546.3000081,0.566799285,17.84229252,-0.261258835,122.4000018,-0.505496047,156.6000023
RO1.8.6,Retin,1,8,1_8,2016,>10,-1.390700933,20,0.041752059,4.682131227,4.189654742,SD,J,1,0,NA,NA,NA,-0.654309706,1,0.140019036,26.1729349,0.396123056,231.0000034,-0.268859987,172.1000026,0.26486913,546.3000081,0.566799285,17.84229252,-0.261258835,122.4000018,-0.505496047,156.6000023
RO1.8.7,Retin,1,8,1_8,2016,>10,-1.390700933,20,-0.453483516,NA,2.708050201,SD,NA,0,0,NA,NA,NA,-0.654309706,1,0.140019036,26.1729349,0.396123056,231.0000034,-0.268859987,172.1000026,0.26486913,546.3000081,0.566799285,17.84229252,-0.261258835,122.4000018,-0.505496047,156.6000023
RO1.8.8,Retin,1,8,1_8,2016,>10,-1.390700933,20,0.009894036,NA,4.094344562,SD,NA,0,0,NA,NA,NA,-0.654309706,1,0.140019036,26.1729349,0.396123056,231.0000034,-0.268859987,172.1000026,0.26486913,546.3000081,0.566799285,17.84229252,-0.261258835,122.4000018,-0.505496047,156.6000023
RO1.8.9,Retin,1,8,1_8,2016,>10,-1.390700933,20,0.302524931,NA,4.9698133,J,NA,0,0,NA,NA,NA,-0.654309706,1,0.140019036,26.1729349,0.396123056,231.0000034,-0.268859987,172.1000026,0.26486913,546.3000081,0.566799285,17.84229252,-0.261258835,122.4000018,-0.505496047,156.6000023
RO1.8.10,Retin,1,8,1_8,2016,>10,-1.390700933,20,-0.12563521,4.86753445,3.688879454,SD,J,1,0,NA,NA,NA,-0.654309706,1,0.140019036,26.1729349,0.396123056,231.0000034,-0.268859987,172.1000026,0.26486913,546.3000081,0.566799285,17.84229252,-0.261258835,122.4000018,-0.505496047,156.6000023
RO1.9.6,Retin,1,9,1_9,2016,>10,-1.390700933,20,0.650637396,NA,6.011267174,LR,NA,0,NA,NA,NA,NA,2.398577913,7,0.140019036,26.1729349,0.396123056,231.0000034,-0.268859987,172.1000026,0.26486913,546.3000081,0.566799285,17.84229252,-0.261258835,122.4000018,-0.505496047,156.6000023
RO1.9.22,Retin,1,9,1_9,2016,>10,-1.390700933,20,0.438054177,NA,5.375278408,SR,NA,0,NA,NA,NA,NA,2.398577913,7,0.140019036,26.1729349,0.396123056,231.0000034,-0.268859987,172.1000026,0.26486913,546.3000081,0.566799285,17.84229252,-0.261258835,122.4000018,-0.505496047,156.6000023
RO1.9.26,Retin,1,9,1_9,2016,>10,-1.390700933,20,0.445703395,NA,5.398162702,SR,NA,0,NA,NA,NA,NA,2.398577913,7,0.140019036,26.1729349,0.396123056,231.0000034,-0.268859987,172.1000026,0.26486913,546.3000081,0.566799285,17.84229252,-0.261258835,122.4000018,-0.505496047,156.6000023
RO1.9.28,Retin,1,9,1_9,2016,>10,-1.390700933,20,0.263155216,NA,4.852030264,SR,NA,0,NA,NA,NA,NA,2.398577913,7,0.140019036,26.1729349,0.396123056,231.0000034,-0.268859987,172.1000026,0.26486913,546.3000081,0.566799285,17.84229252,-0.261258835,122.4000018,-0.505496047,156.6000023
RO1.9.31,Retin,1,9,1_9,2016,>10,-1.390700933,20,0.149116758,NA,4.510859507,SR,NA,0,NA,NA,NA,NA,2.398577913,7,0.140019036,26.1729349,0.396123056,231.0000034,-0.268859987,172.1000026,0.26486913,546.3000081,0.566799285,17.84229252,-0.261258835,122.4000018,-0.505496047,156.6000023
RO1.9.39,Retin,1,9,1_9,2016,>10,-1.390700933,20,0.009894036,NA,4.094344562,J,NA,0,NA,NA,NA,NA,2.398577913,7,0.140019036,26.1729349,0.396123056,231.0000034,-0.268859987,172.1000026,0.26486913,546.3000081,0.566799285,17.84229252,-0.261258835,122.4000018,-0.505496047,156.6000023
RO1.9.40,Retin,1,9,1_9,2016,>10,-1.390700933,20,0.149116758,NA,4.510859507,J,NA,0,0,NA,NA,NA,2.398577913,7,0.140019036,26.1729349,0.396123056,231.0000034,-0.268859987,172.1000026,0.26486913,546.3000081,0.566799285,17.84229252,-0.261258835,122.4000018,-0.505496047,156.6000023
RO1.9.41,Retin,1,9,1_9,2016,>10,-1.390700933,20,-0.357323986,NA,2.995732274,J,NA,0,0,NA,NA,NA,2.398577913,7,0.140019036,26.1729349,0.396123056,231.0000034,-0.268859987,172.1000026,0.26486913,546.3000081,0.566799285,17.84229252,-0.261258835,122.4000018,-0.505496047,156.6000023
RO1.9.43,Retin,1,9,1_9,2016,>10,-1.390700933,20,0.145423281,NA,4.49980967,J,NA,0,0,NA,NA,NA,2.398577913,7,0.140019036,26.1729349,0.396123056,231.0000034,-0.268859987,172.1000026,0.26486913,546.3000081,0.566799285,17.84229252,-0.261258835,122.4000018,-0.505496047,156.6000023
RO1.9.44,Retin,1,9,1_9,2016,>10,-1.390700933,20,-0.051048084,NA,3.912023005,SD,NA,0,0,NA,NA,NA,2.398577913,7,0.140019036,26.1729349,0.396123056,231.0000034,-0.268859987,172.1000026,0.26486913,546.3000081,0.566799285,17.84229252,-0.261258835,122.4000018,-0.505496047,156.6000023
RO1.9.45,Retin,1,9,1_9,2016,>10,-1.390700933,20,0.149116758,NA,4.510859507,J,NA,0,0,NA,NA,NA,2.398577913,7,0.140019036,26.1729349,0.396123056,231.0000034,-0.268859987,172.1000026,0.26486913,546.3000081,0.566799285,17.84229252,-0.261258835,122.4000018,-0.505496047,156.6000023
RO1.9.46,Retin,1,9,1_9,2016,>10,-1.390700933,20,-0.12563521,5.598421959,3.688879454,SD,J,1,0,NA,NA,NA,2.398577913,7,0.140019036,26.1729349,0.396123056,231.0000034,-0.268859987,172.1000026,0.26486913,546.3000081,0.566799285,17.84229252,-0.261258835,122.4000018,-0.505496047,156.6000023
RO1.9.47,Retin,1,9,1_9,2016,>10,-1.390700933,20,-0.357323986,NA,2.995732274,SD,NA,0,0,NA,NA,NA,2.398577913,7,0.140019036,26.1729349,0.396123056,231.0000034,-0.268859987,172.1000026,0.26486913,546.3000081,0.566799285,17.84229252,-0.261258835,122.4000018,-0.505496047,156.6000023
RO1.9.48,Retin,1,9,1_9,2016,>10,-1.390700933,20,-0.296381866,NA,3.17805383,SD,NA,0,0,NA,NA,NA,2.398577913,7,0.140019036,26.1729349,0.396123056,231.0000034,-0.268859987,172.1000026,0.26486913,546.3000081,0.566799285,17.84229252,-0.261258835,122.4000018,-0.505496047,156.6000023
RO1.10.6,Retin,1,10,1_10,2016,>10,-1.390700933,20,-0.160852621,NA,3.583518938,SD,NA,0,0,NA,NA,NA,-1.163124309,0,0.140019036,26.1729349,0.396123056,231.0000034,-0.268859987,172.1000026,0.26486913,546.3000081,0.566799285,17.84229252,-0.261258835,122.4000018,-0.505496047,156.6000023
RO1.10.7,Retin,1,10,1_10,2016,>10,-1.390700933,20,-0.357323986,NA,2.995732274,SD,NA,0,0,NA,NA,NA,-1.163124309,0,0.140019036,26.1729349,0.396123056,231.0000034,-0.268859987,172.1000026,0.26486913,546.3000081,0.566799285,17.84229252,-0.261258835,122.4000018,-0.505496047,156.6000023
RO2.5.2,Retin,2,5,2_5,2016,>10,-1.390700933,20,0.693628558,NA,6.139884552,LR,NA,0,NA,NA,NA,NA,-0.145495103,2,0.140019036,26.1729349,0.396123056,231.0000034,-0.268859987,172.1000026,0.26486913,546.3000081,0.566799285,17.84229252,-0.261258835,122.4000018,-0.505496047,156.6000023
RO2.5.3,Retin,2,5,2_5,2016,>10,-1.390700933,20,0.149116758,5.170483995,4.510859507,J,SR,1,0,NA,NA,NA,-0.145495103,2,0.140019036,26.1729349,0.396123056,231.0000034,-0.268859987,172.1000026,0.26486913,546.3000081,0.566799285,17.84229252,-0.261258835,122.4000018,-0.505496047,156.6000023
RO2.7.22,Retin,2,7,2_7,2016,>10,-1.390700933,20,0.493535746,7.00488199,5.541263545,LR,LR,1,NA,NA,NA,NA,-0.654309706,1,0.140019036,26.1729349,0.396123056,231.0000034,-0.268859987,172.1000026,0.26486913,546.3000081,0.566799285,17.84229252,-0.261258835,122.4000018,-0.505496047,156.6000023
RO2.7.30,Retin,2,7,2_7,2016,>10,-1.390700933,20,-0.244856039,NA,3.33220451,SD,NA,0,0,NA,NA,NA,-0.654309706,1,0.140019036,26.1729349,0.396123056,231.0000034,-0.268859987,172.1000026,0.26486913,546.3000081,0.566799285,17.84229252,-0.261258835,122.4000018,-0.505496047,156.6000023
RO2.7.31,Retin,2,7,2_7,2016,>10,-1.390700933,20,0.009894036,NA,4.094344562,SD,NA,0,0,NA,NA,NA,-0.654309706,1,0.140019036,26.1729349,0.396123056,231.0000034,-0.268859987,172.1000026,0.26486913,546.3000081,0.566799285,17.84229252,-0.261258835,122.4000018,-0.505496047,156.6000023
RO2.7.32,Retin,2,7,2_7,2016,>10,-1.390700933,20,-0.200222336,5.416100402,3.465735903,SD,J,1,0,NA,NA,NA,-0.654309706,1,0.140019036,26.1729349,0.396123056,231.0000034,-0.268859987,172.1000026,0.26486913,546.3000081,0.566799285,17.84229252,-0.261258835,122.4000018,-0.505496047,156.6000023
RO2.7.33,Retin,2,7,2_7,2016,>10,-1.390700933,20,0.070836155,5.834810737,4.276666119,SD,J,1,0,NA,NA,NA,-0.654309706,1,0.140019036,26.1729349,0.396123056,231.0000034,-0.268859987,172.1000026,0.26486913,546.3000081,0.566799285,17.84229252,-0.261258835,122.4000018,-0.505496047,156.6000023
RO2.7.34,Retin,2,7,2_7,2016,>10,-1.390700933,20,-0.244856039,NA,3.33220451,SD,NA,0,0,NA,NA,NA,-0.654309706,1,0.140019036,26.1729349,0.396123056,231.0000034,-0.268859987,172.1000026,0.26486913,546.3000081,0.566799285,17.84229252,-0.261258835,122.4000018,-0.505496047,156.6000023
RO2.10.1,Retin,2,10,2_10,2016,>10,-1.390700933,20,0.041752059,NA,4.189654742,SD,NA,0,0,NA,NA,NA,-0.654309706,1,0.140019036,26.1729349,0.396123056,231.0000034,-0.268859987,172.1000026,0.26486913,546.3000081,0.566799285,17.84229252,-0.261258835,122.4000018,-0.505496047,156.6000023
RO2.10.2,Retin,2,10,2_10,2016,>10,-1.390700933,20,0.173887811,NA,4.584967479,J,NA,0,0,NA,NA,NA,-0.654309706,1,0.140019036,26.1729349,0.396123056,231.0000034,-0.268859987,172.1000026,0.26486913,546.3000081,0.566799285,17.84229252,-0.261258835,122.4000018,-0.505496047,156.6000023
RO3.1.6,Retin,3,1,3_1,2016,>10,-1.390700933,20,0.71860537,6.445719819,6.214608098,LR,LR,1,NA,NA,NA,NA,-0.654309706,1,0.140019036,26.1729349,0.396123056,231.0000034,-0.268859987,172.1000026,0.26486913,546.3000081,0.566799285,17.84229252,-0.261258835,122.4000018,-0.505496047,156.6000023
RO3.2.6,Retin,3,2,3_2,2016,>10,-1.390700933,20,-0.051048084,NA,3.912023005,SD,NA,0,0,NA,NA,NA,-1.163124309,0,0.140019036,26.1729349,0.396123056,231.0000034,-0.268859987,172.1000026,0.26486913,546.3000081,0.566799285,17.84229252,-0.261258835,122.4000018,-0.505496047,156.6000023
RO3.2.7,Retin,3,2,3_2,2016,>10,-1.390700933,20,-0.170268912,NA,3.555348061,SD,NA,0,0,NA,NA,NA,-1.163124309,0,0.140019036,26.1729349,0.396123056,231.0000034,-0.268859987,172.1000026,0.26486913,546.3000081,0.566799285,17.84229252,-0.261258835,122.4000018,-0.505496047,156.6000023
RO3.2.8,Retin,3,2,3_2,2016,>10,-1.390700933,20,-0.392541397,NA,2.890371758,SD,NA,0,0,NA,NA,NA,-1.163124309,0,0.140019036,26.1729349,0.396123056,231.0000034,-0.268859987,172.1000026,0.26486913,546.3000081,0.566799285,17.84229252,-0.261258835,122.4000018,-0.505496047,156.6000023
RO3.3.16,Retin,3,3,3_3,2016,>10,-1.390700933,20,0.009894036,NA,4.094344562,J,NA,0,0,NA,NA,NA,-1.163124309,0,0.140019036,26.1729349,0.396123056,231.0000034,-0.268859987,172.1000026,0.26486913,546.3000081,0.566799285,17.84229252,-0.261258835,122.4000018,-0.505496047,156.6000023
RO3.3.18,Retin,3,3,3_3,2016,>10,-1.390700933,20,-0.453483516,NA,2.708050201,SD,NA,0,0,NA,NA,NA,-1.163124309,0,0.140019036,26.1729349,0.396123056,231.0000034,-0.268859987,172.1000026,0.26486913,546.3000081,0.566799285,17.84229252,-0.261258835,122.4000018,-0.505496047,156.6000023
RO3.3.19,Retin,3,3,3_3,2016,>10,-1.390700933,20,0.041752059,5.257495372,4.189654742,J,SR,1,0,NA,NA,NA,-1.163124309,0,0.140019036,26.1729349,0.396123056,231.0000034,-0.268859987,172.1000026,0.26486913,546.3000081,0.566799285,17.84229252,-0.261258835,122.4000018,-0.505496047,156.6000023
RO3.3.20,Retin,3,3,3_3,2016,>10,-1.390700933,20,0.070836155,5.666426688,4.276666119,J,LR,1,0,NA,NA,NA,-1.163124309,0,0.140019036,26.1729349,0.396123056,231.0000034,-0.268859987,172.1000026,0.26486913,546.3000081,0.566799285,17.84229252,-0.261258835,122.4000018,-0.505496047,156.6000023
RO3.4.21,Retin,3,4,3_4,2016,>10,-1.390700933,20,0.832977917,NA,6.556778356,LR,NA,0,NA,NA,NA,NA,-0.145495103,2,0.140019036,26.1729349,0.396123056,231.0000034,-0.268859987,172.1000026,0.26486913,546.3000081,0.566799285,17.84229252,-0.261258835,122.4000018,-0.505496047,156.6000023
RO3.4.23,Retin,3,4,3_4,2016,>10,-1.390700933,20,-0.357323986,NA,2.995732274,SR,NA,0,NA,NA,NA,NA,-0.145495103,2,0.140019036,26.1729349,0.396123056,231.0000034,-0.268859987,172.1000026,0.26486913,546.3000081,0.566799285,17.84229252,-0.261258835,122.4000018,-0.505496047,156.6000023
RO3.4.29,Retin,3,4,3_4,2016,>10,-1.390700933,20,-0.019190061,5.075173815,4.007333185,SD,J,1,0,NA,NA,NA,-0.145495103,2,0.140019036,26.1729349,0.396123056,231.0000034,-0.268859987,172.1000026,0.26486913,546.3000081,0.566799285,17.84229252,-0.261258835,122.4000018,-0.505496047,156.6000023
RO3.4.30,Retin,3,4,3_4,2016,>10,-1.390700933,20,-0.019190061,NA,4.007333185,SD,NA,0,0,NA,NA,NA,-0.145495103,2,0.140019036,26.1729349,0.396123056,231.0000034,-0.268859987,172.1000026,0.26486913,546.3000081,0.566799285,17.84229252,-0.261258835,122.4000018,-0.505496047,156.6000023
RO3.4.31,Retin,3,4,3_4,2016,>10,-1.390700933,20,0.403866832,NA,5.272999559,J,NA,0,0,NA,NA,NA,-0.145495103,2,0.140019036,26.1729349,0.396123056,231.0000034,-0.268859987,172.1000026,0.26486913,546.3000081,0.566799285,17.84229252,-0.261258835,122.4000018,-0.505496047,156.6000023
RO3.4.32,Retin,3,4,3_4,2016,>10,-1.390700933,20,-0.051048084,5.257495372,3.912023005,SD,J,1,0,NA,NA,NA,-0.145495103,2,0.140019036,26.1729349,0.396123056,231.0000034,-0.268859987,172.1000026,0.26486913,546.3000081,0.566799285,17.84229252,-0.261258835,122.4000018,-0.505496047,156.6000023
RO3.4.33,Retin,3,4,3_4,2016,>10,-1.390700933,20,0.009894036,NA,4.094344562,SD,NA,0,0,NA,NA,NA,-0.145495103,2,0.140019036,26.1729349,0.396123056,231.0000034,-0.268859987,172.1000026,0.26486913,546.3000081,0.566799285,17.84229252,-0.261258835,122.4000018,-0.505496047,156.6000023
RO3.4.34,Retin,3,4,3_4,2016,>10,-1.390700933,20,-0.160852621,NA,3.583518938,SD,NA,0,0,NA,NA,NA,-0.145495103,2,0.140019036,26.1729349,0.396123056,231.0000034,-0.268859987,172.1000026,0.26486913,546.3000081,0.566799285,17.84229252,-0.261258835,122.4000018,-0.505496047,156.6000023
RO3.5.31,Retin,3,5,3_5,2016,>10,-1.390700933,20,0.041752059,NA,4.189654742,SD,NA,0,0,NA,NA,NA,-1.163124309,0,0.140019036,26.1729349,0.396123056,231.0000034,-0.268859987,172.1000026,0.26486913,546.3000081,0.566799285,17.84229252,-0.261258835,122.4000018,-0.505496047,156.6000023
RO3.5.32,Retin,3,5,3_5,2016,>10,-1.390700933,20,-0.160852621,NA,3.583518938,SD,NA,0,0,NA,NA,NA,-1.163124309,0,0.140019036,26.1729349,0.396123056,231.0000034,-0.268859987,172.1000026,0.26486913,546.3000081,0.566799285,17.84229252,-0.261258835,122.4000018,-0.505496047,156.6000023
RO3.5.33,Retin,3,5,3_5,2016,>10,-1.390700933,20,-0.244856039,NA,3.33220451,SD,NA,0,0,NA,NA,NA,-1.163124309,0,0.140019036,26.1729349,0.396123056,231.0000034,-0.268859987,172.1000026,0.26486913,546.3000081,0.566799285,17.84229252,-0.261258835,122.4000018,-0.505496047,156.6000023
RO3.5.34,Retin,3,5,3_5,2016,>10,-1.390700933,20,0.041752059,NA,4.189654742,SD,NA,0,0,NA,NA,NA,-1.163124309,0,0.140019036,26.1729349,0.396123056,231.0000034,-0.268859987,172.1000026,0.26486913,546.3000081,0.566799285,17.84229252,-0.261258835,122.4000018,-0.505496047,156.6000023
RO3.6.13,Retin,3,6,3_6,2016,>10,-1.390700933,20,0.606003693,5.752572639,5.877735782,LR,LR,1,NA,NA,NA,NA,-0.654309706,1,0.140019036,26.1729349,0.396123056,231.0000034,-0.268859987,172.1000026,0.26486913,546.3000081,0.566799285,17.84229252,-0.261258835,122.4000018,-0.505496047,156.6000023
RO3.6.15,Retin,3,6,3_6,2016,>10,-1.390700933,20,-0.453483516,NA,2.708050201,SD,NA,0,0,NA,NA,NA,-0.654309706,1,0.140019036,26.1729349,0.396123056,231.0000034,-0.268859987,172.1000026,0.26486913,546.3000081,0.566799285,17.84229252,-0.261258835,122.4000018,-0.505496047,156.6000023
RO3.6.16,Retin,3,6,3_6,2016,>10,-1.390700933,20,-0.296381866,NA,3.17805383,SD,NA,0,0,NA,NA,NA,-0.654309706,1,0.140019036,26.1729349,0.396123056,231.0000034,-0.268859987,172.1000026,0.26486913,546.3000081,0.566799285,17.84229252,-0.261258835,122.4000018,-0.505496047,156.6000023
RO3.6.17,Retin,3,6,3_6,2016,>10,-1.390700933,20,-0.22179474,NA,3.401197382,SD,NA,0,0,NA,NA,NA,-0.654309706,1,0.140019036,26.1729349,0.396123056,231.0000034,-0.268859987,172.1000026,0.26486913,546.3000081,0.566799285,17.84229252,-0.261258835,122.4000018,-0.505496047,156.6000023
RO3.6.18,Retin,3,6,3_6,2016,>10,-1.390700933,20,-0.357323986,NA,2.995732274,SD,NA,0,0,NA,NA,NA,-0.654309706,1,0.140019036,26.1729349,0.396123056,231.0000034,-0.268859987,172.1000026,0.26486913,546.3000081,0.566799285,17.84229252,-0.261258835,122.4000018,-0.505496047,156.6000023
RO3.6.19,Retin,3,6,3_6,2016,>10,-1.390700933,20,-0.357323986,NA,2.995732274,SD,NA,0,0,NA,NA,NA,-0.654309706,1,0.140019036,26.1729349,0.396123056,231.0000034,-0.268859987,172.1000026,0.26486913,546.3000081,0.566799285,17.84229252,-0.261258835,122.4000018,-0.505496047,156.6000023
RO3.6.20,Retin,3,6,3_6,2016,>10,-1.390700933,20,-0.22179474,NA,3.401197382,SD,NA,0,0,NA,NA,NA,-0.654309706,1,0.140019036,26.1729349,0.396123056,231.0000034,-0.268859987,172.1000026,0.26486913,546.3000081,0.566799285,17.84229252,-0.261258835,122.4000018,-0.505496047,156.6000023
RO3.6.21,Retin,3,6,3_6,2016,>10,-1.390700933,20,-0.28273686,NA,3.218875825,SD,NA,0,0,NA,NA,NA,-0.654309706,1,0.140019036,26.1729349,0.396123056,231.0000034,-0.268859987,172.1000026,0.26486913,546.3000081,0.566799285,17.84229252,-0.261258835,122.4000018,-0.505496047,156.6000023
RO3.6.22,Retin,3,6,3_6,2016,>10,-1.390700933,20,-0.064693091,NA,3.871201011,SD,NA,0,0,NA,NA,NA,-0.654309706,1,0.140019036,26.1729349,0.396123056,231.0000034,-0.268859987,172.1000026,0.26486913,546.3000081,0.566799285,17.84229252,-0.261258835,122.4000018,-0.505496047,156.6000023
RO3.6.23,Retin,3,6,3_6,2016,>10,-1.390700933,20,-0.170268912,NA,3.555348061,SD,NA,0,0,NA,NA,NA,-0.654309706,1,0.140019036,26.1729349,0.396123056,231.0000034,-0.268859987,172.1000026,0.26486913,546.3000081,0.566799285,17.84229252,-0.261258835,122.4000018,-0.505496047,156.6000023
