pop,month,year,lon,lat,cum_rain,mean_max_temp
Bujeo,1,2015,-5.52654,36.072461,6.164272203,10.9335335
Bujeo,1,2016,-5.52654,36.072461,65.3406584,10.33381092
Bujeo,1,2017,-5.52654,36.072461,13.37374009,14.78664354
Bujeo,1,2018,-5.52654,36.072461,31.78027838,11.07513605
Bujeo,1,2019,-5.52654,36.072461,13.45057078,12.99073624
Bujeo,1,2020,-5.52654,36.072461,17.4865033,12.13729346
Bujeo,1,2021,-5.52654,36.072461,9.886489123,12.41431727
Bujeo,1,2022,-5.52654,36.072461,124.2723979,9.321541866
Bujeo,1,2023,-5.52654,36.072461,5.870315523,13.61226807
Bujeo,1,2024,-5.52654,36.072461,9.849419874,14.89918252
Bujeo,1,2025,-5.52654,36.072461,92.00610493,10.03883588
Bujeo,1,2026,-5.52654,36.072461,34.64407833,11.28764077
Bujeo,1,2027,-5.52654,36.072461,45.64543805,13.12379387
Bujeo,1,2028,-5.52654,36.072461,45.54854043,10.25912357
Bujeo,1,2029,-5.52654,36.072461,17.91194555,12.75790779
Bujeo,1,2030,-5.52654,36.072461,2.008728138,13.33031321
Bujeo,1,2031,-5.52654,36.072461,36.23691975,13.42561764
Bujeo,1,2032,-5.52654,36.072461,77.56464638,12.24502839
Bujeo,1,2033,-5.52654,36.072461,36.81369627,9.680592986
Bujeo,1,2034,-5.52654,36.072461,57.32517534,9.629608942
Bujeo,1,2035,-5.52654,36.072461,21.9303979,13.93768488
Bujeo,1,2036,-5.52654,36.072461,23.70633918,14.19972652
Bujeo,1,2037,-5.52654,36.072461,18.35427051,11.43146815
Bujeo,1,2038,-5.52654,36.072461,77.83028889,11.04053699
Bujeo,1,2039,-5.52654,36.072461,40.06265691,11.72582791
Bujeo,1,2040,-5.52654,36.072461,11.54531058,11.85500488
Bujeo,1,2041,-5.52654,36.072461,69.64765452,12.19207646
Bujeo,1,2042,-5.52654,36.072461,18.2988662,13.22914744
Bujeo,1,2043,-5.52654,36.072461,31.04636719,13.86302018
Bujeo,1,2044,-5.52654,36.072461,81.51727817,11.60786271
Bujeo,1,2045,-5.52654,36.072461,2.622030871,15.95038413
Bujeo,1,2046,-5.52654,36.072461,24.02399939,11.24613293
Bujeo,1,2047,-5.52654,36.072461,5.104409073,15.06168863
Bujeo,1,2048,-5.52654,36.072461,8.804350889,12.75469754
Bujeo,1,2049,-5.52654,36.072461,18.10300565,13.31274887
Bujeo,1,2050,-5.52654,36.072461,10.76686255,12.76338127
Bujeo,1,2051,-5.52654,36.072461,44.78609927,12.08723184
Bujeo,1,2052,-5.52654,36.072461,1.984603559,16.51689177
Bujeo,1,2053,-5.52654,36.072461,23.20290226,13.62728075
Bujeo,1,2054,-5.52654,36.072461,76.52944398,9.951716072
