"pop","month","year","lon","lat","cum_rain","mean_max_temp"
"Bujeo",1,2015,-5.52654,36.072461,54.7702986832606,15.5455970025832
"Bujeo",1,2016,-5.52654,36.072461,191.057407233694,13.9972453455771
"Bujeo",1,2017,-5.52654,36.072461,47.5403812836477,16.6332228137601
"Bujeo",1,2018,-5.52654,36.072461,12.5118052727239,17.4476936586442
"Bujeo",1,2019,-5.52654,36.072461,49.2535318435324,18.519685609879
"Bujeo",1,2020,-5.52654,36.072461,51.8571922381407,17.5577489053049
"Bujeo",1,2021,-5.52654,36.072461,97.6738889013926,17.0150735178302
"Bujeo",1,2022,-5.52654,36.072461,29.1783653671869,16.5294610792591
"Bujeo",1,2023,-5.52654,36.072461,77.6627403817013,16.1645240045363
"Bujeo",1,2024,-5.52654,36.072461,65.1680547285315,18.6857435657132
"Bujeo",1,2025,-5.52654,36.072461,22.2165586908389,18.8865492297757
"Bujeo",1,2026,-5.52654,36.072461,25.7063152465405,17.8628459315146
"Bujeo",1,2027,-5.52654,36.072461,108.624942175986,18.0428189185358
"Bujeo",1,2028,-5.52654,36.072461,67.768561168306,15.5825055522304
"Bujeo",1,2029,-5.52654,36.072461,79.8756826251353,19.5097555837324
"Bujeo",1,2030,-5.52654,36.072461,295.457394700712,17.6651707803049
"Bujeo",1,2031,-5.52654,36.072461,23.9516621863419,17.2289387364542
"Bujeo",1,2032,-5.52654,36.072461,32.075272721482,18.7736056420111
"Bujeo",1,2033,-5.52654,36.072461,72.9900935082816,17.6260374007687
"Bujeo",1,2034,-5.52654,36.072461,85.2134000601688,16.9718704715852
"Bujeo",1,2035,-5.52654,36.072461,159.296532711687,15.3730890089466
"Bujeo",1,2036,-5.52654,36.072461,207.501136091923,17.6847807853453
"Bujeo",1,2037,-5.52654,36.072461,3.37846274119766,18.8155052923387
"Bujeo",1,2038,-5.52654,36.072461,121.651795901563,15.4105173418599
"Bujeo",1,2039,-5.52654,36.072461,106.310220936348,15.9824915732107
"Bujeo",1,2040,-5.52654,36.072461,51.8709042960448,17.9485865439138
