"site","transect","subQuadrat","ID","fireYear","size","sizeNext","fl","fs","fps","surv","sds","time","TSFcont","TSF","LS","stage","stageNext","abTot","abRepro","abLarge","size_unscaled","abLarge_unscaled","TSFcont_unscaled","quadratID","date","summerT_unscaled","summerT","fallR_unscaled","fallR","winterR_unscaled","winterR","fallwinterR_unscaled","fallwinterR","prevwinterT_unscaled","prevwinterT","prevfallR_unscaled","prevfallR","prevwinterR_unscaled","prevwinterR"
"SierraCarboneraY5",1,8,"CY1.8.77",2011,-0.414954019453923,4.76217393479776,0,NA,NA,1,3.3322045101752,"2012",-1.40375681465399,"1","FD","SD","J",109,0,-1.46774878888449,3.3322045101752,0,1,"1_8",2012-05-01,26.9900682139293,0.448094215958156,336.800005018712,0.997850205269883,391.400005832314,0.595937590059476,763.900011382997,1.01683339239547,17.0650532893116,-0.168629188467191,183.100002728402,0.0860291145974269,130.400001943112,-0.599114914877719
"SierraCarboneraY5",1,8,"CY1.8.78",2011,-0.669665942033755,4.76217393479776,0,NA,NA,1,2.70805020110221,"2012",-1.40375681465399,"1","FD","SD","J",109,0,-1.46774878888449,2.70805020110221,0,1,"1_8",2012-05-01,26.9900682139293,0.448094215958156,336.800005018712,0.997850205269883,391.400005832314,0.595937590059476,763.900011382997,1.01683339239547,17.0650532893116,-0.168629188467191,183.100002728402,0.0860291145974269,130.400001943112,-0.599114914877719
"SierraCarboneraY5",1,8,"CY1.8.79",2011,-0.669665942033755,4.76217393479776,0,NA,NA,1,2.70805020110221,"2012",-1.40375681465399,"1","FD","SD","J",109,0,-1.46774878888449,2.70805020110221,0,1,"1_8",2012-05-01,26.9900682139293,0.448094215958156,336.800005018712,0.997850205269883,391.400005832314,0.595937590059476,763.900011382997,1.01683339239547,17.0650532893116,-0.168629188467191,183.100002728402,0.0860291145974269,130.400001943112,-0.599114914877719
"SierraCarboneraY5",1,8,"CY1.8.80",2011,-0.595262106982599,4.76217393479776,0,NA,NA,1,2.89037175789616,"2012",-1.40375681465399,"1","FD","SD","J",109,0,-1.46774878888449,2.89037175789616,0,1,"1_8",2012-05-01,26.9900682139293,0.448094215958156,336.800005018712,0.997850205269883,391.400005832314,0.595937590059476,763.900011382997,1.01683339239547,17.0650532893116,-0.168629188467191,183.100002728402,0.0860291145974269,130.400001943112,-0.599114914877719
"SierraCarboneraY5",1,8,"CY1.8.81",2011,-0.760728876536202,NA,0,NA,NA,0,2.484906649788,"2012",-1.40375681465399,"1","FD","SD",NA,109,0,-1.46774878888449,2.484906649788,0,1,"1_8",2012-05-01,26.9900682139293,0.448094215958156,336.800005018712,0.997850205269883,391.400005832314,0.595937590059476,763.900011382997,1.01683339239547,17.0650532893116,-0.168629188467191,183.100002728402,0.0860291145974269,130.400001943112,-0.599114914877719
"SierraCarboneraY5",1,8,"CY1.8.82",2011,-0.926195646089805,4.76217393479776,0,NA,NA,1,2.07944154167984,"2012",-1.40375681465399,"1","FD","SD","J",109,0,-1.46774878888449,2.07944154167984,0,1,"1_8",2012-05-01,26.9900682139293,0.448094215958156,336.800005018712,0.997850205269883,391.400005832314,0.595937590059476,763.900011382997,1.01683339239547,17.0650532893116,-0.168629188467191,183.100002728402,0.0860291145974269,130.400001943112,-0.599114914877719
"SierraCarboneraY5",1,8,"CY1.8.83",2011,-0.878129417877934,NA,0,NA,NA,0,2.19722457733622,"2012",-1.40375681465399,"1","FD","SD",NA,109,0,-1.46774878888449,2.19722457733622,0,1,"1_8",2012-05-01,26.9900682139293,0.448094215958156,336.800005018712,0.997850205269883,391.400005832314,0.595937590059476,763.900011382997,1.01683339239547,17.0650532893116,-0.168629188467191,183.100002728402,0.0860291145974269,130.400001943112,-0.599114914877719
"SierraCarboneraY5",1,8,"CY1.8.84",2011,-0.760728876536202,4.76217393479776,0,NA,NA,1,2.484906649788,"2012",-1.40375681465399,"1","FD","SD","J",109,0,-1.46774878888449,2.484906649788,0,1,"1_8",2012-05-01,26.9900682139293,0.448094215958156,336.800005018712,0.997850205269883,391.400005832314,0.595937590059476,763.900011382997,1.01683339239547,17.0650532893116,-0.168629188467191,183.100002728402,0.0860291145974269,130.400001943112,-0.599114914877719
"SierraCarboneraY5",1,8,"CY1.8.85",2011,-0.760728876536202,4.76217393479776,0,NA,NA,1,2.484906649788,"2012",-1.40375681465399,"1","FD","SD","J",109,0,-1.46774878888449,2.484906649788,0,1,"1_8",2012-05-01,26.9900682139293,0.448094215958156,336.800005018712,0.997850205269883,391.400005832314,0.595937590059476,763.900011382997,1.01683339239547,17.0650532893116,-0.168629188467191,183.100002728402,0.0860291145974269,130.400001943112,-0.599114914877719
"SierraCarboneraY5",1,8,"CY1.8.86",2011,-0.878129417877934,4.76217393479776,0,NA,NA,1,2.19722457733622,"2012",-1.40375681465399,"1","FD","SD","J",109,0,-1.46774878888449,2.19722457733622,0,1,"1_8",2012-05-01,26.9900682139293,0.448094215958156,336.800005018712,0.997850205269883,391.400005832314,0.595937590059476,763.900011382997,1.01683339239547,17.0650532893116,-0.168629188467191,183.100002728402,0.0860291145974269,130.400001943112,-0.599114914877719
"SierraCarboneraY5",1,8,"CY1.8.87",2011,-0.552265400692024,4.76217393479776,0,NA,NA,1,2.99573227355399,"2012",-1.40375681465399,"1","FD","SD","J",109,0,-1.46774878888449,2.99573227355399,0,1,"1_8",2012-05-01,26.9900682139293,0.448094215958156,336.800005018712,0.997850205269883,391.400005832314,0.595937590059476,763.900011382997,1.01683339239547,17.0650532893116,-0.168629188467191,183.100002728402,0.0860291145974269,130.400001943112,-0.599114914877719
"SierraCarboneraY5",1,8,"CY1.8.88",2011,-0.669665942033755,4.76217393479776,0,NA,NA,1,2.70805020110221,"2012",-1.40375681465399,"1","FD","SD","J",109,0,-1.46774878888449,2.70805020110221,0,1,"1_8",2012-05-01,26.9900682139293,0.448094215958156,336.800005018712,0.997850205269883,391.400005832314,0.595937590059476,763.900011382997,1.01683339239547,17.0650532893116,-0.168629188467191,183.100002728402,0.0860291145974269,130.400001943112,-0.599114914877719
"SierraCarboneraY5",1,8,"CY1.8.89",2011,-0.643328335194471,4.76217393479776,0,NA,NA,1,2.77258872223978,"2012",-1.40375681465399,"1","FD","SD","J",109,0,-1.46774878888449,2.77258872223978,0,1,"1_8",2012-05-01,26.9900682139293,0.448094215958156,336.800005018712,0.997850205269883,391.400005832314,0.595937590059476,763.900011382997,1.01683339239547,17.0650532893116,-0.168629188467191,183.100002728402,0.0860291145974269,130.400001943112,-0.599114914877719
"SierraCarboneraY5",1,8,"CY1.8.90",2011,-0.323891084951476,NA,0,NA,NA,0,3.55534806148941,"2012",-1.40375681465399,"1","FD","SD",NA,109,0,-1.46774878888449,3.55534806148941,0,1,"1_8",2012-05-01,26.9900682139293,0.448094215958156,336.800005018712,0.997850205269883,391.400005832314,0.595937590059476,763.900011382997,1.01683339239547,17.0650532893116,-0.168629188467191,183.100002728402,0.0860291145974269,130.400001943112,-0.599114914877719
"SierraCarboneraY5",1,8,"CY1.8.91",2011,-0.760728876536202,3.66356164612965,0,NA,NA,1,2.484906649788,"2012",-1.40375681465399,"1","FD","SD","J",109,0,-1.46774878888449,2.484906649788,0,1,"1_8",2012-05-01,26.9900682139293,0.448094215958156,336.800005018712,0.997850205269883,391.400005832314,0.595937590059476,763.900011382997,1.01683339239547,17.0650532893116,-0.168629188467191,183.100002728402,0.0860291145974269,130.400001943112,-0.599114914877719
"SierraCarboneraY5",1,8,"CY1.8.92",2011,-0.477861565640864,4.76217393479776,0,NA,NA,1,3.17805383034795,"2012",-1.40375681465399,"1","FD","SD","J",109,0,-1.46774878888449,3.17805383034795,0,1,"1_8",2012-05-01,26.9900682139293,0.448094215958156,336.800005018712,0.997850205269883,391.400005832314,0.595937590059476,763.900011382997,1.01683339239547,17.0650532893116,-0.168629188467191,183.100002728402,0.0860291145974269,130.400001943112,-0.599114914877719
"SierraCarboneraY5",1,8,"CY1.8.93",2011,-0.552265400692024,NA,0,NA,NA,0,2.99573227355399,"2012",-1.40375681465399,"1","FD","SD",NA,109,0,-1.46774878888449,2.99573227355399,0,1,"1_8",2012-05-01,26.9900682139293,0.448094215958156,336.800005018712,0.997850205269883,391.400005832314,0.595937590059476,763.900011382997,1.01683339239547,17.0650532893116,-0.168629188467191,183.100002728402,0.0860291145974269,130.400001943112,-0.599114914877719
"SierraCarboneraY5",1,8,"CY1.8.94",2011,-0.386798631138417,NA,0,NA,NA,0,3.40119738166216,"2012",-1.40375681465399,"1","FD","SD",NA,109,0,-1.46774878888449,3.40119738166216,0,1,"1_8",2012-05-01,26.9900682139293,0.448094215958156,336.800005018712,0.997850205269883,391.400005832314,0.595937590059476,763.900011382997,1.01683339239547,17.0650532893116,-0.168629188467191,183.100002728402,0.0860291145974269,130.400001943112,-0.599114914877719
"SierraCarboneraY5",1,8,"CY1.8.95",2011,-0.926195646089805,NA,0,NA,NA,0,2.07944154167984,"2012",-1.40375681465399,"1","FD","SD",NA,109,0,-1.46774878888449,2.07944154167984,0,1,"1_8",2012-05-01,26.9900682139293,0.448094215958156,336.800005018712,0.997850205269883,391.400005832314,0.595937590059476,763.900011382997,1.01683339239547,17.0650532893116,-0.168629188467191,183.100002728402,0.0860291145974269,130.400001943112,-0.599114914877719
"SierraCarboneraY5",1,8,"CY1.8.96",2011,-0.760728876536202,NA,0,NA,NA,0,2.484906649788,"2012",-1.40375681465399,"1","FD","SD",NA,109,0,-1.46774878888449,2.484906649788,0,1,"1_8",2012-05-01,26.9900682139293,0.448094215958156,336.800005018712,0.997850205269883,391.400005832314,0.595937590059476,763.900011382997,1.01683339239547,17.0650532893116,-0.168629188467191,183.100002728402,0.0860291145974269,130.400001943112,-0.599114914877719
"SierraCarboneraY5",1,8,"CY1.8.97",2011,-0.386798631138417,4.76217393479776,0,NA,NA,1,3.40119738166216,"2012",-1.40375681465399,"1","FD","SD","J",109,0,-1.46774878888449,3.40119738166216,0,1,"1_8",2012-05-01,26.9900682139293,0.448094215958156,336.800005018712,0.997850205269883,391.400005832314,0.595937590059476,763.900011382997,1.01683339239547,17.0650532893116,-0.168629188467191,183.100002728402,0.0860291145974269,130.400001943112,-0.599114914877719
"SierraCarboneraY5",1,8,"CY1.8.98",2011,-0.477861565640864,4.76217393479776,0,NA,NA,1,3.17805383034795,"2012",-1.40375681465399,"1","FD","SD","J",109,0,-1.46774878888449,3.17805383034795,0,1,"1_8",2012-05-01,26.9900682139293,0.448094215958156,336.800005018712,0.997850205269883,391.400005832314,0.595937590059476,763.900011382997,1.01683339239547,17.0650532893116,-0.168629188467191,183.100002728402,0.0860291145974269,130.400001943112,-0.599114914877719
"SierraCarboneraY5",1,8,"CY1.8.99",2011,-0.477861565640864,4.76217393479776,0,NA,NA,1,3.17805383034795,"2012",-1.40375681465399,"1","FD","SD","J",109,0,-1.46774878888449,3.17805383034795,0,1,"1_8",2012-05-01,26.9900682139293,0.448094215958156,336.800005018712,0.997850205269883,391.400005832314,0.595937590059476,763.900011382997,1.01683339239547,17.0650532893116,-0.168629188467191,183.100002728402,0.0860291145974269,130.400001943112,-0.599114914877719
"SierraCarboneraY5",1,8,"CY1.8.100",2011,-0.477861565640864,NA,0,NA,NA,0,3.17805383034795,"2012",-1.40375681465399,"1","FD","SD",NA,109,0,-1.46774878888449,3.17805383034795,0,1,"1_8",2012-05-01,26.9900682139293,0.448094215958156,336.800005018712,0.997850205269883,391.400005832314,0.595937590059476,763.900011382997,1.01683339239547,17.0650532893116,-0.168629188467191,183.100002728402,0.0860291145974269,130.400001943112,-0.599114914877719
"SierraCarboneraY5",1,8,"CY1.8.101",2011,-0.552265400692024,NA,0,NA,NA,0,2.99573227355399,"2012",-1.40375681465399,"1","FD","SD",NA,109,0,-1.46774878888449,2.99573227355399,0,1,"1_8",2012-05-01,26.9900682139293,0.448094215958156,336.800005018712,0.997850205269883,391.400005832314,0.595937590059476,763.900011382997,1.01683339239547,17.0650532893116,-0.168629188467191,183.100002728402,0.0860291145974269,130.400001943112,-0.599114914877719
"SierraCarboneraY5",1,8,"CY1.8.102",2011,-0.760728876536202,4.24849524204936,0,NA,NA,1,2.484906649788,"2012",-1.40375681465399,"1","FD","SD","J",109,0,-1.46774878888449,2.484906649788,0,1,"1_8",2012-05-01,26.9900682139293,0.448094215958156,336.800005018712,0.997850205269883,391.400005832314,0.595937590059476,763.900011382997,1.01683339239547,17.0650532893116,-0.168629188467191,183.100002728402,0.0860291145974269,130.400001943112,-0.599114914877719
"SierraCarboneraY5",1,8,"CY1.8.103",2011,-0.477861565640864,NA,0,NA,NA,0,3.17805383034795,"2012",-1.40375681465399,"1","FD","SD",NA,109,0,-1.46774878888449,3.17805383034795,0,1,"1_8",2012-05-01,26.9900682139293,0.448094215958156,336.800005018712,0.997850205269883,391.400005832314,0.595937590059476,763.900011382997,1.01683339239547,17.0650532893116,-0.168629188467191,183.100002728402,0.0860291145974269,130.400001943112,-0.599114914877719
"SierraCarboneraY5",1,8,"CY1.8.104",2011,-0.552265400692024,4.43081679884331,0,NA,NA,1,2.99573227355399,"2012",-1.40375681465399,"1","FD","SD","J",109,0,-1.46774878888449,2.99573227355399,0,1,"1_8",2012-05-01,26.9900682139293,0.448094215958156,336.800005018712,0.997850205269883,391.400005832314,0.595937590059476,763.900011382997,1.01683339239547,17.0650532893116,-0.168629188467191,183.100002728402,0.0860291145974269,130.400001943112,-0.599114914877719
"SierraCarboneraY5",1,8,"CY1.8.105",2011,-0.669665942033755,4.43081679884331,0,NA,NA,1,2.70805020110221,"2012",-1.40375681465399,"1","FD","SD","J",109,0,-1.46774878888449,2.70805020110221,0,1,"1_8",2012-05-01,26.9900682139293,0.448094215958156,336.800005018712,0.997850205269883,391.400005832314,0.595937590059476,763.900011382997,1.01683339239547,17.0650532893116,-0.168629188467191,183.100002728402,0.0860291145974269,130.400001943112,-0.599114914877719
"SierraCarboneraY5",1,8,"CY1.8.106",2011,-0.477861565640864,4.43081679884331,0,NA,NA,1,3.17805383034795,"2012",-1.40375681465399,"1","FD","SD","J",109,0,-1.46774878888449,3.17805383034795,0,1,"1_8",2012-05-01,26.9900682139293,0.448094215958156,336.800005018712,0.997850205269883,391.400005832314,0.595937590059476,763.900011382997,1.01683339239547,17.0650532893116,-0.168629188467191,183.100002728402,0.0860291145974269,130.400001943112,-0.599114914877719
"SierraCarboneraY5",1,8,"CY1.8.107",2011,-0.477861565640864,4.43081679884331,0,NA,NA,1,3.17805383034795,"2012",-1.40375681465399,"1","FD","SD","J",109,0,-1.46774878888449,3.17805383034795,0,1,"1_8",2012-05-01,26.9900682139293,0.448094215958156,336.800005018712,0.997850205269883,391.400005832314,0.595937590059476,763.900011382997,1.01683339239547,17.0650532893116,-0.168629188467191,183.100002728402,0.0860291145974269,130.400001943112,-0.599114914877719
"SierraCarboneraY5",1,8,"CY1.8.108",2011,-0.669665942033755,NA,0,NA,NA,0,2.70805020110221,"2012",-1.40375681465399,"1","FD","SD",NA,109,0,-1.46774878888449,2.70805020110221,0,1,"1_8",2012-05-01,26.9900682139293,0.448094215958156,336.800005018712,0.997850205269883,391.400005832314,0.595937590059476,763.900011382997,1.01683339239547,17.0650532893116,-0.168629188467191,183.100002728402,0.0860291145974269,130.400001943112,-0.599114914877719
"SierraCarboneraY5",1,8,"CY1.8.109",2011,-0.269398089796685,5.8348107370626,0,NA,NA,1,3.68887945411394,"2012",-1.40375681465399,"1","FD","SD","J",109,0,-1.46774878888449,3.68887945411394,0,1,"1_8",2012-05-01,26.9900682139293,0.448094215958156,336.800005018712,0.997850205269883,391.400005832314,0.595937590059476,763.900011382997,1.01683339239547,17.0650532893116,-0.168629188467191,183.100002728402,0.0860291145974269,130.400001943112,-0.599114914877719
"SierraCarboneraY5",1,9,"CY1.9.1",2011,-0.103931320243082,6.13122648948314,0,NA,NA,1,4.0943445622221,"2012",-1.40375681465399,"1","FD","SD","J",12,0,-1.46774878888449,4.0943445622221,0,1,"1_9",2012-05-01,26.9900682139293,0.448094215958156,336.800005018712,0.997850205269883,391.400005832314,0.595937590059476,763.900011382997,1.01683339239547,17.0650532893116,-0.168629188467191,183.100002728402,0.0860291145974269,130.400001943112,-0.599114914877719
"SierraCarboneraY5",1,9,"CY1.9.2",2011,-0.194994254745529,5.7037824746562,0,NA,NA,1,3.87120101090789,"2012",-1.40375681465399,"1","FD","SD","J",12,0,-1.46774878888449,3.87120101090789,0,1,"1_9",2012-05-01,26.9900682139293,0.448094215958156,336.800005018712,0.997850205269883,391.400005832314,0.595937590059476,763.900011382997,1.01683339239547,17.0650532893116,-0.168629188467191,183.100002728402,0.0860291145974269,130.400001943112,-0.599114914877719
"SierraCarboneraY5",1,9,"CY1.9.3",2011,-0.146928026533657,NA,0,NA,NA,0,3.98898404656427,"2012",-1.40375681465399,"1","FD","SD",NA,12,0,-1.46774878888449,3.98898404656427,0,1,"1_9",2012-05-01,26.9900682139293,0.448094215958156,336.800005018712,0.997850205269883,391.400005832314,0.595937590059476,763.900011382997,1.01683339239547,17.0650532893116,-0.168629188467191,183.100002728402,0.0860291145974269,130.400001943112,-0.599114914877719
"SierraCarboneraY5",1,9,"CY1.9.4",2011,-0.386798631138417,NA,0,NA,NA,0,3.40119738166216,"2012",-1.40375681465399,"1","FD","SD",NA,12,0,-1.46774878888449,3.40119738166216,0,1,"1_9",2012-05-01,26.9900682139293,0.448094215958156,336.800005018712,0.997850205269883,391.400005832314,0.595937590059476,763.900011382997,1.01683339239547,17.0650532893116,-0.168629188467191,183.100002728402,0.0860291145974269,130.400001943112,-0.599114914877719
"SierraCarboneraY5",1,9,"CY1.9.5",2011,-0.269398089796685,NA,0,NA,NA,0,3.68887945411394,"2012",-1.40375681465399,"1","FD","SD",NA,12,0,-1.46774878888449,3.68887945411394,0,1,"1_9",2012-05-01,26.9900682139293,0.448094215958156,336.800005018712,0.997850205269883,391.400005832314,0.595937590059476,763.900011382997,1.01683339239547,17.0650532893116,-0.168629188467191,183.100002728402,0.0860291145974269,130.400001943112,-0.599114914877719
"SierraCarboneraY5",1,9,"CY1.9.6",2011,-0.269398089796685,NA,0,NA,NA,0,3.68887945411394,"2012",-1.40375681465399,"1","FD","SD",NA,12,0,-1.46774878888449,3.68887945411394,0,1,"1_9",2012-05-01,26.9900682139293,0.448094215958156,336.800005018712,0.997850205269883,391.400005832314,0.595937590059476,763.900011382997,1.01683339239547,17.0650532893116,-0.168629188467191,183.100002728402,0.0860291145974269,130.400001943112,-0.599114914877719
"SierraCarboneraY5",1,9,"CY1.9.7",2011,-0.186579703713372,5.34710753071747,0,NA,NA,1,3.89182029811063,"2012",-1.40375681465399,"1","FD","SD","J",12,0,-1.46774878888449,3.89182029811063,0,1,"1_9",2012-05-01,26.9900682139293,0.448094215958156,336.800005018712,0.997850205269883,391.400005832314,0.595937590059476,763.900011382997,1.01683339239547,17.0650532893116,-0.168629188467191,183.100002728402,0.0860291145974269,130.400001943112,-0.599114914877719
"SierraCarboneraY5",1,9,"CY1.9.8",2011,-1.32646349832688,NA,0,NA,NA,0,1.09861228866811,"2012",-1.40375681465399,"1","FD","SD",NA,12,0,-1.46774878888449,1.09861228866811,0,1,"1_9",2012-05-01,26.9900682139293,0.448094215958156,336.800005018712,0.997850205269883,391.400005832314,0.595937590059476,763.900011382997,1.01683339239547,17.0650532893116,-0.168629188467191,183.100002728402,0.0860291145974269,130.400001943112,-0.599114914877719
"SierraCarboneraY5",1,9,"CY1.9.9",2011,-0.878129417877934,NA,0,NA,NA,0,2.19722457733622,"2012",-1.40375681465399,"1","FD","SD",NA,12,0,-1.46774878888449,2.19722457733622,0,1,"1_9",2012-05-01,26.9900682139293,0.448094215958156,336.800005018712,0.997850205269883,391.400005832314,0.595937590059476,763.900011382997,1.01683339239547,17.0650532893116,-0.168629188467191,183.100002728402,0.0860291145974269,130.400001943112,-0.599114914877719
"SierraCarboneraY5",1,9,"CY1.9.10",2011,-1.32646349832688,NA,0,NA,NA,0,1.09861228866811,"2012",-1.40375681465399,"1","FD","SD",NA,12,0,-1.46774878888449,1.09861228866811,0,1,"1_9",2012-05-01,26.9900682139293,0.448094215958156,336.800005018712,0.997850205269883,391.400005832314,0.595937590059476,763.900011382997,1.01683339239547,17.0650532893116,-0.168629188467191,183.100002728402,0.0860291145974269,130.400001943112,-0.599114914877719
"SierraCarboneraY5",1,9,"CY1.9.11",2011,-0.477861565640864,5.07517381523383,0,NA,NA,1,3.17805383034795,"2012",-1.40375681465399,"1","FD","SD","J",12,0,-1.46774878888449,3.17805383034795,0,1,"1_9",2012-05-01,26.9900682139293,0.448094215958156,336.800005018712,0.997850205269883,391.400005832314,0.595937590059476,763.900011382997,1.01683339239547,17.0650532893116,-0.168629188467191,183.100002728402,0.0860291145974269,130.400001943112,-0.599114914877719
"SierraCarboneraY5",1,9,"CY1.9.12",2011,-0.878129417877934,NA,0,NA,NA,0,2.19722457733622,"2012",-1.40375681465399,"1","FD","SD",NA,12,0,-1.46774878888449,2.19722457733622,0,1,"1_9",2012-05-01,26.9900682139293,0.448094215958156,336.800005018712,0.997850205269883,391.400005832314,0.595937590059476,763.900011382997,1.01683339239547,17.0650532893116,-0.168629188467191,183.100002728402,0.0860291145974269,130.400001943112,-0.599114914877719
"SierraCarboneraY5",1,10,"CY1.10.1",2011,-0.386798631138417,4.86753445045558,0,NA,NA,1,3.40119738166216,"2012",-1.40375681465399,"1","FD","SD","J",57,0,-1.46774878888449,3.40119738166216,0,1,"1_10",2012-05-01,26.9900682139293,0.448094215958156,336.800005018712,0.997850205269883,391.400005832314,0.595937590059476,763.900011382997,1.01683339239547,17.0650532893116,-0.168629188467191,183.100002728402,0.0860291145974269,130.400001943112,-0.599114914877719
"SierraCarboneraY5",1,10,"CY1.10.2",2011,-0.669665942033755,NA,0,NA,NA,0,2.70805020110221,"2012",-1.40375681465399,"1","FD","SD",NA,57,0,-1.46774878888449,2.70805020110221,0,1,"1_10",2012-05-01,26.9900682139293,0.448094215958156,336.800005018712,0.997850205269883,391.400005832314,0.595937590059476,763.900011382997,1.01683339239547,17.0650532893116,-0.168629188467191,183.100002728402,0.0860291145974269,130.400001943112,-0.599114914877719
"SierraCarboneraY5",1,10,"CY1.10.3",2011,-0.878129417877934,NA,0,NA,NA,0,2.19722457733622,"2012",-1.40375681465399,"1","FD","SD",NA,57,0,-1.46774878888449,2.19722457733622,0,1,"1_10",2012-05-01,26.9900682139293,0.448094215958156,336.800005018712,0.997850205269883,391.400005832314,0.595937590059476,763.900011382997,1.01683339239547,17.0650532893116,-0.168629188467191,183.100002728402,0.0860291145974269,130.400001943112,-0.599114914877719
"SierraCarboneraY5",1,10,"CY1.10.4",2011,-0.221331861584813,NA,0,NA,NA,0,3.80666248977032,"2012",-1.40375681465399,"1","FD","SD",NA,57,0,-1.46774878888449,3.80666248977032,0,1,"1_10",2012-05-01,26.9900682139293,0.448094215958156,336.800005018712,0.997850205269883,391.400005832314,0.595937590059476,763.900011382997,1.01683339239547,17.0650532893116,-0.168629188467191,183.100002728402,0.0860291145974269,130.400001943112,-0.599114914877719
"SierraCarboneraY5",1,10,"CY1.10.5",2011,-0.323891084951476,5.93489419561959,0,NA,NA,1,3.55534806148941,"2012",-1.40375681465399,"1","FD","SD","J",57,0,-1.46774878888449,3.55534806148941,0,1,"1_10",2012-05-01,26.9900682139293,0.448094215958156,336.800005018712,0.997850205269883,391.400005832314,0.595937590059476,763.900011382997,1.01683339239547,17.0650532893116,-0.168629188467191,183.100002728402,0.0860291145974269,130.400001943112,-0.599114914877719
"SierraCarboneraY5",1,10,"CY1.10.6",2011,-0.269398089796685,5.98141421125448,0,NA,NA,1,3.68887945411394,"2012",-1.40375681465399,"1","FD","SD","J",57,0,-1.46774878888449,3.68887945411394,0,1,"1_10",2012-05-01,26.9900682139293,0.448094215958156,336.800005018712,0.997850205269883,391.400005832314,0.595937590059476,763.900011382997,1.01683339239547,17.0650532893116,-0.168629188467191,183.100002728402,0.0860291145974269,130.400001943112,-0.599114914877719
"SierraCarboneraY5",1,10,"CY1.10.7",2011,-0.360461024299132,5.93489419561959,0,NA,NA,1,3.46573590279973,"2012",-1.40375681465399,"1","FD","SD","J",57,0,-1.46774878888449,3.46573590279973,0,1,"1_10",2012-05-01,26.9900682139293,0.448094215958156,336.800005018712,0.997850205269883,391.400005832314,0.595937590059476,763.900011382997,1.01683339239547,17.0650532893116,-0.168629188467191,183.100002728402,0.0860291145974269,130.400001943112,-0.599114914877719
"SierraCarboneraY5",1,10,"CY1.10.8",2011,-0.669665942033755,NA,0,NA,NA,0,2.70805020110221,"2012",-1.40375681465399,"1","FD","SD",NA,57,0,-1.46774878888449,2.70805020110221,0,1,"1_10",2012-05-01,26.9900682139293,0.448094215958156,336.800005018712,0.997850205269883,391.400005832314,0.595937590059476,763.900011382997,1.01683339239547,17.0650532893116,-0.168629188467191,183.100002728402,0.0860291145974269,130.400001943112,-0.599114914877719
"SierraCarboneraY5",1,10,"CY1.10.9",2011,-0.360461024299132,5.98141421125448,0,NA,NA,1,3.46573590279973,"2012",-1.40375681465399,"1","FD","SD","J",57,0,-1.46774878888449,3.46573590279973,0,1,"1_10",2012-05-01,26.9900682139293,0.448094215958156,336.800005018712,0.997850205269883,391.400005832314,0.595937590059476,763.900011382997,1.01683339239547,17.0650532893116,-0.168629188467191,183.100002728402,0.0860291145974269,130.400001943112,-0.599114914877719
"SierraCarboneraY5",1,10,"CY1.10.10",2011,-0.360461024299132,NA,0,NA,NA,0,3.46573590279973,"2012",-1.40375681465399,"1","FD","SD",NA,57,0,-1.46774878888449,3.46573590279973,0,1,"1_10",2012-05-01,26.9900682139293,0.448094215958156,336.800005018712,0.997850205269883,391.400005832314,0.595937590059476,763.900011382997,1.01683339239547,17.0650532893116,-0.168629188467191,183.100002728402,0.0860291145974269,130.400001943112,-0.599114914877719
"SierraCarboneraY5",1,10,"CY1.10.11",2011,-0.414954019453923,NA,0,NA,NA,0,3.3322045101752,"2012",-1.40375681465399,"1","FD","SD",NA,57,0,-1.46774878888449,3.3322045101752,0,1,"1_10",2012-05-01,26.9900682139293,0.448094215958156,336.800005018712,0.997850205269883,391.400005832314,0.595937590059476,763.900011382997,1.01683339239547,17.0650532893116,-0.168629188467191,183.100002728402,0.0860291145974269,130.400001943112,-0.599114914877719
"SierraCarboneraY5",1,10,"CY1.10.12",2011,-0.414954019453923,6.05208916892442,0,NA,NA,1,3.3322045101752,"2012",-1.40375681465399,"1","FD","SD","J",57,0,-1.46774878888449,3.3322045101752,0,1,"1_10",2012-05-01,26.9900682139293,0.448094215958156,336.800005018712,0.997850205269883,391.400005832314,0.595937590059476,763.900011382997,1.01683339239547,17.0650532893116,-0.168629188467191,183.100002728402,0.0860291145974269,130.400001943112,-0.599114914877719
"SierraCarboneraY5",1,10,"CY1.10.13",2011,-0.221331861584813,NA,0,NA,NA,0,3.80666248977032,"2012",-1.40375681465399,"1","FD","SD",NA,57,0,-1.46774878888449,3.80666248977032,0,1,"1_10",2012-05-01,26.9900682139293,0.448094215958156,336.800005018712,0.997850205269883,391.400005832314,0.595937590059476,763.900011382997,1.01683339239547,17.0650532893116,-0.168629188467191,183.100002728402,0.0860291145974269,130.400001943112,-0.599114914877719
"SierraCarboneraY5",1,10,"CY1.10.14",2011,-0.269398089796685,6.10924758276437,0,NA,NA,1,3.68887945411394,"2012",-1.40375681465399,"1","FD","SD","J",57,0,-1.46774878888449,3.68887945411394,0,1,"1_10",2012-05-01,26.9900682139293,0.448094215958156,336.800005018712,0.997850205269883,391.400005832314,0.595937590059476,763.900011382997,1.01683339239547,17.0650532893116,-0.168629188467191,183.100002728402,0.0860291145974269,130.400001943112,-0.599114914877719
