"pop","month","year","lon","lat","cum_rain","mean_max_temp"
"Bujeo",1,2015,-5.52654,36.072461,178.734911867087,15.5262055427797
"Bujeo",1,2016,-5.52654,36.072461,18.390512791149,15.5758802844632
"Bujeo",1,2017,-5.52654,36.072461,231.576447193499,15.9089264900454
"Bujeo",1,2018,-5.52654,36.072461,28.1906181839968,16.36659664031
"Bujeo",1,2019,-5.52654,36.072461,70.5438667136154,15.8062230263987
"Bujeo",1,2020,-5.52654,36.072461,20.4768756973601,16.2472542055192
"Bujeo",1,2021,-5.52654,36.072461,68.0895709382557,15.7581273232737
"Bujeo",1,2022,-5.52654,36.072461,53.8959905472463,15.0581348050026
"Bujeo",1,2023,-5.52654,36.072461,220.391261321933,14.8701652280746
"Bujeo",1,2024,-5.52654,36.072461,104.519994386728,15.9429919827369
"Bujeo",1,2025,-5.52654,36.072461,28.9205189251527,16.0384145429057
"Bujeo",1,2026,-5.52654,36.072461,495.339209423863,15.2224640877016
"Bujeo",1,2027,-5.52654,36.072461,2.62090651351675,15.3958561066659
"Bujeo",1,2028,-5.52654,36.072461,32.4389310263825,18.0985981602823
"Bujeo",1,2029,-5.52654,36.072461,284.313433221803,16.4167074880293
"Bujeo",1,2030,-5.52654,36.072461,87.1128224997858,15.8856848932082
"Bujeo",1,2031,-5.52654,36.072461,3.05031317553652,16.0748761576991
"Bujeo",1,2032,-5.52654,36.072461,167.578455378851,15.6668512159778
"Bujeo",1,2033,-5.52654,36.072461,206.519513096877,17.3763071367818
"Bujeo",1,2034,-5.52654,36.072461,143.244031220634,18.9509944792717
"Bujeo",1,2035,-5.52654,36.072461,39.1318523547485,15.2764880764869
"Bujeo",1,2036,-5.52654,36.072461,46.0679131467971,15.6097183719758
"Bujeo",1,2037,-5.52654,36.072461,2.20366036857081,16.3046242990802
"Bujeo",1,2038,-5.52654,36.072461,104.597386014435,14.7535309822329
"Bujeo",1,2039,-5.52654,36.072461,86.2701322867243,16.1168791740172
"Bujeo",1,2040,-5.52654,36.072461,36.2815028472727,16.548248094128
"Bujeo",1,2041,-5.52654,36.072461,123.424428750818,17.9726757418725
"Bujeo",1,2042,-5.52654,36.072461,19.2153470847898,16.0752374464466
"Bujeo",1,2043,-5.52654,36.072461,56.0799006823824,12.7381520917339
"Bujeo",1,2044,-5.52654,36.072461,15.8343461406607,15.6451187626008
"Bujeo",1,2045,-5.52654,36.072461,1.49841115659322,16.1465156801286
"Bujeo",1,2046,-5.52654,36.072461,76.032669993802,16.5109664424774
"Bujeo",1,2047,-5.52654,36.072461,44.6091287373309,16.8742585212954
"Bujeo",1,2048,-5.52654,36.072461,22.2807120176532,17.1234906596522
"Bujeo",1,2049,-5.52654,36.072461,9.51616883748511,15.2244260726437
"Bujeo",1,2050,-5.52654,36.072461,32.9479314086519,17.8078562090474
"Bujeo",1,2051,-5.52654,36.072461,10.8058616859148,16.0260716592112
"Bujeo",1,2052,-5.52654,36.072461,145.686221074325,15.3923534762475
"Bujeo",1,2053,-5.52654,36.072461,20.1198249279033,16.5236578172253
"Bujeo",1,2054,-5.52654,36.072461,30.0709564454143,16.2654180711316
