pop,month,year,lon,lat,cum_rain,mean_max_temp
Bujeo,1,2015,-5.52654,36.072461,41.90794314,13.64985194
Bujeo,1,2016,-5.52654,36.072461,18.806833,13.69634301
Bujeo,1,2017,-5.52654,36.072461,19.4757667,14.02708563
Bujeo,1,2018,-5.52654,36.072461,29.58839052,12.93677033
Bujeo,1,2019,-5.52654,36.072461,30.38340854,13.36158093
Bujeo,1,2020,-5.52654,36.072461,37.5329123,11.17206382
Bujeo,1,2021,-5.52654,36.072461,110.3036633,12.54703034
Bujeo,1,2022,-5.52654,36.072461,31.92559851,15.38428699
Bujeo,1,2023,-5.52654,36.072461,29.91772119,14.05483792
Bujeo,1,2024,-5.52654,36.072461,24.6867565,14.76283491
Bujeo,1,2025,-5.52654,36.072461,40.50273287,13.15467175
Bujeo,1,2026,-5.52654,36.072461,43.10529605,13.08006316
Bujeo,1,2027,-5.52654,36.072461,31.38070001,13.99141944
Bujeo,1,2028,-5.52654,36.072461,5.580719151,14.16226472
Bujeo,1,2029,-5.52654,36.072461,11.97207746,15.58185582
Bujeo,1,2030,-5.52654,36.072461,75.92729653,13.75744215
Bujeo,1,2031,-5.52654,36.072461,38.13154717,16.92576727
Bujeo,1,2032,-5.52654,36.072461,6.62084766,15.06313378
Bujeo,1,2033,-5.52654,36.072461,45.75165405,14.32313764
Bujeo,1,2034,-5.52654,36.072461,18.01767083,16.47530321
Bujeo,1,2035,-5.52654,36.072461,135.2412818,11.91047698
Bujeo,1,2036,-5.52654,36.072461,75.50471722,13.57108016
Bujeo,1,2037,-5.52654,36.072461,65.85112426,13.45634195
Bujeo,1,2038,-5.52654,36.072461,22.77755946,15.73288436
Bujeo,1,2039,-5.52654,36.072461,13.60458633,15.622647
Bujeo,1,2040,-5.52654,36.072461,11.52862007,13.98430885
Bujeo,1,2041,-5.52654,36.072461,15.50557897,14.86448994
Bujeo,1,2042,-5.52654,36.072461,8.960128116,14.44359544
Bujeo,1,2043,-5.52654,36.072461,0.194832464,16.71655844
Bujeo,1,2044,-5.52654,36.072461,86.13516164,15.12536995
Bujeo,1,2045,-5.52654,36.072461,23.57505286,14.34693052
Bujeo,1,2046,-5.52654,36.072461,37.84538234,13.6326863
Bujeo,1,2047,-5.52654,36.072461,16.63699863,14.17933192
Bujeo,1,2048,-5.52654,36.072461,16.90268289,14.97467218
Bujeo,1,2049,-5.52654,36.072461,14.21470751,14.75315493
Bujeo,1,2050,-5.52654,36.072461,8.421612909,15.84352043
Bujeo,1,2051,-5.52654,36.072461,4.717406043,13.99894842
Bujeo,1,2052,-5.52654,36.072461,60.11873634,11.95324687
Bujeo,1,2053,-5.52654,36.072461,15.74733818,13.78038448
Bujeo,1,2054,-5.52654,36.072461,59.83284367,15.33517732
Bujeo,1,2055,-5.52654,36.072461,41.83649791,14.56726941
Bujeo,1,2056,-5.52654,36.072461,39.39040909,13.32460052
Bujeo,1,2057,-5.52654,36.072461,90.21816205,12.99738907
Bujeo,1,2058,-5.52654,36.072461,4.461926229,16.47960126
Bujeo,1,2059,-5.52654,36.072461,15.0416282,14.33851653
Bujeo,1,2060,-5.52654,36.072461,32.86946402,17.08760002
Bujeo,1,2061,-5.52654,36.072461,60.70670278,17.16163074
Bujeo,1,2062,-5.52654,36.072461,79.52106233,13.01283491
Bujeo,1,2063,-5.52654,36.072461,18.27512588,15.52358202
Bujeo,1,2064,-5.52654,36.072461,7.893930244,15.09606815
Bujeo,1,2065,-5.52654,36.072461,34.61737071,14.14246472
Bujeo,1,2066,-5.52654,36.072461,5.978962131,17.62946325
Bujeo,1,2067,-5.52654,36.072461,101.1990952,13.38822474
Bujeo,1,2068,-5.52654,36.072461,18.42746071,14.48586623
Bujeo,1,2069,-5.52654,36.072461,81.43696717,12.02990309
Bujeo,1,2070,-5.52654,36.072461,31.38978229,14.60669123
Bujeo,1,2071,-5.52654,36.072461,8.05068807,16.31515877
Bujeo,1,2072,-5.52654,36.072461,27.70753156,16.59904017
Bujeo,1,2073,-5.52654,36.072461,16.29574097,17.18059988
Bujeo,1,2074,-5.52654,36.072461,14.16169997,15.0711727
Bujeo,1,2075,-5.52654,36.072461,34.24757903,14.60511908
Bujeo,1,2076,-5.52654,36.072461,15.98489241,15.26445135
Bujeo,1,2077,-5.52654,36.072461,147.7955256,13.81536452
Bujeo,1,2078,-5.52654,36.072461,22.53343609,15.71232241
Bujeo,1,2079,-5.52654,36.072461,18.39860316,14.41682562
Bujeo,1,2080,-5.52654,36.072461,46.2360509,15.57643945
