"pop","month","year","lon","lat","cum_rain","mean_max_temp"
"Bujeo",1,2015,-5.52654,36.072461,175.670001190156,13.3193879158266
"Bujeo",1,2016,-5.52654,36.072461,130.451497714968,15.8459559286795
"Bujeo",1,2017,-5.52654,36.072461,20.7487483508904,12.859035172001
"Bujeo",1,2018,-5.52654,36.072461,178.06895468384,14.866109343498
"Bujeo",1,2019,-5.52654,36.072461,156.3352891244,15.6064490533644
"Bujeo",1,2020,-5.52654,36.072461,59.9028610624386,14.6508393318422
"Bujeo",1,2021,-5.52654,36.072461,56.2556820921619,14.6720303443171
"Bujeo",1,2022,-5.52654,36.072461,166.614455357194,15.5705367549774
"Bujeo",1,2023,-5.52654,36.072461,14.7175448946678,16.930565421812
"Bujeo",1,2024,-5.52654,36.072461,71.5600247494883,13.7269787203881
"Bujeo",1,2025,-5.52654,36.072461,27.0656975917533,14.2086849089592
"Bujeo",1,2026,-5.52654,36.072461,114.316785894335,14.1119786416331
"Bujeo",1,2027,-5.52654,36.072461,33.7345861829825,16.154939516129
"Bujeo",1,2028,-5.52654,36.072461,64.0984201803824,14.9844771846649
"Bujeo",1,2029,-5.52654,36.072461,44.6489682421104,15.5579211819557
"Bujeo",1,2030,-5.52654,36.072461,12.4106045812388,14.8004561885711
"Bujeo",1,2031,-5.52654,36.072461,36.7203952744619,16.2598865139869
"Bujeo",1,2032,-5.52654,36.072461,43.6863049864784,15.0395614131805
"Bujeo",1,2033,-5.52654,36.072461,0.602865871044594,16.9320932695943
"Bujeo",1,2034,-5.52654,36.072461,2.57654758170515,17.2640172158518
"Bujeo",1,2035,-5.52654,36.072461,3.40973557904629,16.0893158943422
"Bujeo",1,2036,-5.52654,36.072461,35.282805003227,15.7634629772556
"Bujeo",1,2037,-5.52654,36.072461,20.4596833325936,13.4439714985509
"Bujeo",1,2038,-5.52654,36.072461,86.7931170389063,14.5158167685232
"Bujeo",1,2039,-5.52654,36.072461,75.0330923125156,13.4413922709804
"Bujeo",1,2040,-5.52654,36.072461,33.187594078483,16.7829046433972
"Bujeo",1,2041,-5.52654,36.072461,10.5236554518362,18.698861202117
"Bujeo",1,2042,-5.52654,36.072461,24.5953730307547,15.6365561208418
"Bujeo",1,2043,-5.52654,36.072461,19.7702231816966,15.0538200132308
"Bujeo",1,2044,-5.52654,36.072461,12.5891944393529,14.9137896137853
"Bujeo",1,2045,-5.52654,36.072461,54.5511323958645,15.0550367786038
"Bujeo",1,2046,-5.52654,36.072461,30.0615423358994,16.4883155084426
"Bujeo",1,2047,-5.52654,36.072461,68.3978863991812,15.7255394720262
"Bujeo",1,2048,-5.52654,36.072461,65.8128621988004,14.7277564264113
"Bujeo",1,2049,-5.52654,36.072461,156.684837117792,15.4521423339844
"Bujeo",1,2050,-5.52654,36.072461,0.29174555093375,18.1217895507813
"Bujeo",1,2051,-5.52654,36.072461,29.9960453063266,16.6634115895918
"Bujeo",1,2052,-5.52654,36.072461,98.2086430303755,14.089737233808
"Bujeo",1,2053,-5.52654,36.072461,28.2385814934988,17.3970167590726
"Bujeo",1,2054,-5.52654,36.072461,2.04137144610587,15.9754361060358
"Bujeo",1,2055,-5.52654,36.072461,99.9216693453495,12.36659664031
"Bujeo",1,2056,-5.52654,36.072461,16.0536068491647,15.402484327747
"Bujeo",1,2057,-5.52654,36.072461,17.4062674865148,17.9697037235383
"Bujeo",1,2058,-5.52654,36.072461,12.6407255418618,18.9382971978957
"Bujeo",1,2059,-5.52654,36.072461,30.4630212485802,16.5218395602319
"Bujeo",1,2060,-5.52654,36.072461,54.1812716983269,14.6684076124622
"Bujeo",1,2061,-5.52654,36.072461,140.725858602674,15.8376777895036
"Bujeo",1,2062,-5.52654,36.072461,82.5523082166919,17.4009289157006
"Bujeo",1,2063,-5.52654,36.072461,2.10352912545422,19.0162095592868
"Bujeo",1,2064,-5.52654,36.072461,20.5977257341168,17.1384895570817
"Bujeo",1,2065,-5.52654,36.072461,11.8842671625342,18.0952530399446
"Bujeo",1,2066,-5.52654,36.072461,30.9068656526524,17.7071609989289
"Bujeo",1,2067,-5.52654,36.072461,41.2124122492991,18.2304281911543
"Bujeo",1,2068,-5.52654,36.072461,26.876438409092,16.1268052624118
"Bujeo",1,2069,-5.52654,36.072461,71.7948454432193,15.190584047379
"Bujeo",1,2070,-5.52654,36.072461,25.1139731146418,17.4178287629159
"Bujeo",1,2071,-5.52654,36.072461,133.133551664651,14.758438405683
"Bujeo",1,2072,-5.52654,36.072461,43.1182256899792,18.7434454148816
"Bujeo",1,2073,-5.52654,36.072461,4.68328027054942,19.5520056939894
"Bujeo",1,2074,-5.52654,36.072461,77.7266554534451,17.2109254898564
"Bujeo",1,2075,-5.52654,36.072461,0.00713132322144656,19.132697123866
"Bujeo",1,2076,-5.52654,36.072461,4.47733439505292,20.9101471931704
"Bujeo",1,2077,-5.52654,36.072461,19.2420828156183,17.4699429419733
"Bujeo",1,2078,-5.52654,36.072461,7.76218380779261,18.0223396547379
"Bujeo",1,2079,-5.52654,36.072461,12.2644954361038,17.9095516081779
"Bujeo",1,2080,-5.52654,36.072461,3.96834500134227,19.7274059664819
"Bujeo",1,2081,-5.52654,36.072461,0.609582290055999,19.1404751685358
"Bujeo",1,2082,-5.52654,36.072461,28.0481002293546,18.7081257481729
"Bujeo",1,2083,-5.52654,36.072461,8.35116673261112,19.4413873487903
"Bujeo",1,2084,-5.52654,36.072461,90.6756296753902,17.3588648642263
"Bujeo",1,2085,-5.52654,36.072461,66.7215225286784,15.9669955345892
"Bujeo",1,2086,-5.52654,36.072461,31.973046250642,18.1336431687878
"Bujeo",1,2087,-5.52654,36.072461,130.251979082824,17.6307873141381
"Bujeo",1,2088,-5.52654,36.072461,92.7464794367558,15.817521421371
"Bujeo",1,2089,-5.52654,36.072461,1.68679431081088,20.4426582582536
"Bujeo",1,2090,-5.52654,36.072461,1.07553228736226,20.5285278320313
"Bujeo",1,2091,-5.52654,36.072461,14.9120947346105,18.4999722388483
"Bujeo",1,2092,-5.52654,36.072461,8.64689536392871,19.1569290653352
"Bujeo",1,2093,-5.52654,36.072461,41.0400006920121,20.2788871519027
"Bujeo",1,2094,-5.52654,36.072461,24.4290140457465,17.9015875047253
"Bujeo",1,2095,-5.52654,36.072461,79.0566774085178,18.7044281990297
"Bujeo",1,2096,-5.52654,36.072461,0.118893943729564,21.3281592584426
"Bujeo",1,2097,-5.52654,36.072461,19.033753126862,17.5708566973287
"Bujeo",1,2098,-5.52654,36.072461,102.670711465182,17.92861328125
"Bujeo",1,2099,-5.52654,36.072461,22.4313684739194,20.1512153871598
"Bujeo",1,2100,-5.52654,36.072461,15.6685606576513,17.0509956605973
"Bujeo",10,2015,-5.52654,36.072461,49.3090541102009,23.3789198352445
"Bujeo",10,2016,-5.52654,36.072461,2.79357517138394,27.1238293063256
"Bujeo",10,2017,-5.52654,36.072461,0.000618584457316776,28.8734089512979
"Bujeo",10,2018,-5.52654,36.072461,55.4975112900146,22.1332434869582
"Bujeo",10,2019,-5.52654,36.072461,25.6913085468136,24.8812244046119
"Bujeo",10,2020,-5.52654,36.072461,8.54742899537393,25.0382452195691
"Bujeo",10,2021,-5.52654,36.072461,20.9469317458585,22.9628638482863
"Bujeo",10,2022,-5.52654,36.072461,1.0966722853509,24.2777737525202
"Bujeo",10,2023,-5.52654,36.072461,20.7263334654285,24.1716129426034
"Bujeo",10,2024,-5.52654,36.072461,6.39690253883829,23.0842854161417
"Bujeo",10,2025,-5.52654,36.072461,9.45653691888007,23.3791590536795
"Bujeo",10,2026,-5.52654,36.072461,0.503429677340522,26.9590481665827
"Bujeo",10,2027,-5.52654,36.072461,17.4537149257987,26.9637311381679
"Bujeo",10,2028,-5.52654,36.072461,8.31338781863715,25.4652648925781
"Bujeo",10,2029,-5.52654,36.072461,0.0730885192779486,26.7573801348287
"Bujeo",10,2030,-5.52654,36.072461,20.0700455345233,25.5561836488786
"Bujeo",10,2031,-5.52654,36.072461,9.75208450108976,24.2175487887475
"Bujeo",10,2032,-5.52654,36.072461,8.83052693680206,27.2354055097026
"Bujeo",10,2033,-5.52654,36.072461,1.63570074364784,26.7080607752646
"Bujeo",10,2034,-5.52654,36.072461,12.7498805522939,25.6377876527848
"Bujeo",10,2035,-5.52654,36.072461,24.7673495672664,25.5451451455393
"Bujeo",10,2036,-5.52654,36.072461,46.9707093201602,27.7250630040323
"Bujeo",10,2037,-5.52654,36.072461,4.97874738648755,25.7244496991557
"Bujeo",10,2038,-5.52654,36.072461,28.1868542544551,21.2434168661795
"Bujeo",10,2039,-5.52654,36.072461,4.64264228940293,26.0306276382939
"Bujeo",10,2040,-5.52654,36.072461,56.5663271583629,23.2771259923135
"Bujeo",10,2041,-5.52654,36.072461,27.8028164058938,22.4722041960686
"Bujeo",10,2042,-5.52654,36.072461,0.0571712851553315,26.9418894121724
"Bujeo",10,2043,-5.52654,36.072461,56.2049405649317,23.4298566264491
"Bujeo",10,2044,-5.52654,36.072461,39.1741689294601,25.2245501118322
"Bujeo",10,2045,-5.52654,36.072461,4.11393111571863,26.1110286589592
"Bujeo",10,2046,-5.52654,36.072461,0.855728611353059,27.0212695706276
"Bujeo",10,2047,-5.52654,36.072461,0.314059853556637,27.2602094096522
"Bujeo",10,2048,-5.52654,36.072461,0.256845820697853,24.9315006379159
"Bujeo",10,2049,-5.52654,36.072461,3.89852039516171,24.6318800403226
"Bujeo",10,2050,-5.52654,36.072461,35.6869845651113,23.9279999763735
"Bujeo",10,2051,-5.52654,36.072461,43.047385197135,25.0984170236895
