pop,month,year,lon,lat,cum_rain,mean_max_temp
Bujeo,1,2015,-5.52654,36.072461,76.57260123,17.25153257
Bujeo,1,2016,-5.52654,36.072461,3.614561159,16.50898575
Bujeo,1,2017,-5.52654,36.072461,89.52406118,17.28918437
Bujeo,1,2018,-5.52654,36.072461,104.1987704,16.68461638
Bujeo,1,2019,-5.52654,36.072461,147.6005488,15.92342628
Bujeo,1,2020,-5.52654,36.072461,39.04104478,16.92858572
Bujeo,1,2021,-5.52654,36.072461,35.79884246,15.31246043
Bujeo,1,2022,-5.52654,36.072461,55.78613545,17.18375599
Bujeo,1,2023,-5.52654,36.072461,45.14623737,16.33959252
Bujeo,1,2024,-5.52654,36.072461,82.40841153,17.48243251
Bujeo,1,2025,-5.52654,36.072461,28.97296565,15.85975283
Bujeo,1,2026,-5.52654,36.072461,52.0880877,16.41220172
Bujeo,1,2027,-5.52654,36.072461,143.9015197,17.64272067
Bujeo,1,2028,-5.52654,36.072461,6.4234016,15.72231445
Bujeo,1,2029,-5.52654,36.072461,29.56063766,16.94173682
Bujeo,1,2030,-5.52654,36.072461,3.413813901,15.1318003
Bujeo,1,2031,-5.52654,36.072461,41.21420319,17.4766893
Bujeo,1,2032,-5.52654,36.072461,23.281343,17.22043811
Bujeo,1,2033,-5.52654,36.072461,92.665339,17.0908083
Bujeo,1,2034,-5.52654,36.072461,46.14519721,17.46324679
Bujeo,1,2035,-5.52654,36.072461,150.596329,18.29667496
Bujeo,1,2036,-5.52654,36.072461,143.6419909,16.39873657
Bujeo,1,2037,-5.52654,36.072461,35.21851011,16.86317867
Bujeo,1,2038,-5.52654,36.072461,38.29437726,18.27298643
Bujeo,1,2039,-5.52654,36.072461,33.415544,17.35922615
Bujeo,1,2040,-5.52654,36.072461,94.97539795,15.39039838
Bujeo,1,2041,-5.52654,36.072461,81.22581122,16.39800513
Bujeo,1,2042,-5.52654,36.072461,33.05947142,16.82676037
Bujeo,1,2043,-5.52654,36.072461,2.002999484,17.23554825
Bujeo,1,2044,-5.52654,36.072461,21.08942535,16.31865057
Bujeo,1,2045,-5.52654,36.072461,40.13337987,15.45559082
Bujeo,1,2046,-5.52654,36.072461,64.83188797,18.53998964
Bujeo,1,2047,-5.52654,36.072461,24.52039152,17.68543051
Bujeo,1,2048,-5.52654,36.072461,150.228366,16.86245216
Bujeo,1,2049,-5.52654,36.072461,21.63385684,15.72509943
Bujeo,1,2050,-5.52654,36.072461,42.85229541,16.30973845
Bujeo,1,2051,-5.52654,36.072461,143.6216509,17.24973007
Bujeo,1,2052,-5.52654,36.072461,32.69153665,18.33091667
Bujeo,1,2053,-5.52654,36.072461,72.25314373,17.11069592
Bujeo,1,2054,-5.52654,36.072461,93.92443264,17.72262357
Bujeo,1,2055,-5.52654,36.072461,51.95270932,16.50153553
Bujeo,1,2056,-5.52654,36.072461,18.80968115,17.52319907
Bujeo,1,2057,-5.52654,36.072461,26.25140585,17.50545851
Bujeo,1,2058,-5.52654,36.072461,52.98701689,18.03965986
Bujeo,1,2059,-5.52654,36.072461,155.7878138,18.49801321
Bujeo,1,2060,-5.52654,36.072461,125.1715688,16.19454543
Bujeo,1,2061,-5.52654,36.072461,188.9796364,17.77102641
Bujeo,1,2062,-5.52654,36.072461,135.0491322,17.23545178
Bujeo,1,2063,-5.52654,36.072461,80.66327273,17.71232831
Bujeo,1,2064,-5.52654,36.072461,8.334388212,17.9284538
Bujeo,1,2065,-5.52654,36.072461,78.01389723,15.70826455
Bujeo,1,2066,-5.52654,36.072461,66.44533475,18.10857446
Bujeo,1,2067,-5.52654,36.072461,102.4519093,15.63454295
Bujeo,1,2068,-5.52654,36.072461,44.56169011,17.40460382
Bujeo,1,2069,-5.52654,36.072461,12.98014512,17.03936748
Bujeo,1,2070,-5.52654,36.072461,39.33567745,16.15997885
Bujeo,1,2071,-5.52654,36.072461,12.78010306,17.69682145
Bujeo,1,2072,-5.52654,36.072461,103.006606,17.16384966
Bujeo,1,2073,-5.52654,36.072461,220.1454051,17.87522229
Bujeo,1,2074,-5.52654,36.072461,34.8348747,17.14419044
Bujeo,1,2075,-5.52654,36.072461,17.17090899,16.88550966
Bujeo,1,2076,-5.52654,36.072461,24.09596854,16.22151115
Bujeo,1,2077,-5.52654,36.072461,103.0009394,16.35221695
Bujeo,1,2078,-5.52654,36.072461,117.9865649,18.47037806
Bujeo,1,2079,-5.52654,36.072461,56.57907654,18.07597282
Bujeo,1,2080,-5.52654,36.072461,93.20342934,18.68176644
Bujeo,1,2081,-5.52654,36.072461,102.4475987,17.30760026
Bujeo,1,2082,-5.52654,36.072461,7.066840859,16.29007529
Bujeo,1,2083,-5.52654,36.072461,144.9775585,15.86531293
